"REF_DATE","GEO","DGUID","Age group","Sex","Response","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Canada","2016A000011124","15 to 24 years","Male","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116319128","1.2.2.4.2","15.8","E","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116319129","1.2.2.4.3","11.2","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116319130","1.2.2.4.4","21.9","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116747361","1.2.2.9.1","70","E","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Male","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116747362","1.2.2.9.2","7.1","E","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Dissatisfied or very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116747363","1.2.2.9.3","4.1","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Dissatisfied or very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116747364","1.2.2.9.4","12.0","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Dissatisfied","Number of persons","Persons","249","thousands","3","v116319131","1.2.2.5.1","","F","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Male","Dissatisfied","Percentage of persons","Percent","239","units ","0","v116319132","1.2.2.5.2","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116319133","1.2.2.5.3","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116319134","1.2.2.5.4","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116319135","1.2.2.6.1","","F","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Male","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116319136","1.2.2.6.2","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116319137","1.2.2.6.3","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116319138","1.2.2.6.4","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116319139","1.2.2.7.1","","F","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Male","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116319140","1.2.2.7.2","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116319141","1.2.2.7.3","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Male","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116319142","1.2.2.7.4","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116319143","1.2.3.1.1","1017","","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Female","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116319144","1.2.3.1.2","100.0","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116319145","1.2.3.1.3","100.0","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116319146","1.2.3.1.4","100.0","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Very satisfied or satisfied","Number of persons","Persons","249","thousands","3","v116747365","1.2.3.8.1","810","","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Female","Very satisfied or satisfied","Percentage of persons","Percent","239","units ","0","v116747366","1.2.3.8.2","79.6","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Very satisfied or satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116747367","1.2.3.8.3","73.3","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Very satisfied or satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116747368","1.2.3.8.4","84.7","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Very satisfied","Number of persons","Persons","249","thousands","3","v116319147","1.2.3.2.1","250","","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Female","Very satisfied","Percentage of persons","Percent","239","units ","0","v116319148","1.2.3.2.2","24.6","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Very satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116319149","1.2.3.2.3","19.6","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Very satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116319150","1.2.3.2.4","30.4","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Satisfied","Number of persons","Persons","249","thousands","3","v116319151","1.2.3.3.1","560","","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Female","Satisfied","Percentage of persons","Percent","239","units ","0","v116319152","1.2.3.3.2","55.0","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116319153","1.2.3.3.3","48.0","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116319154","1.2.3.3.4","61.9","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Neither satisfied nor dissatisfied","Number of persons","Persons","249","thousands","3","v116319155","1.2.3.4.1","141","E","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Female","Neither satisfied nor dissatisfied","Percentage of persons","Percent","239","units ","0","v116319156","1.2.3.4.2","13.9","E","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Neither satisfied nor dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116319157","1.2.3.4.3","9.6","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Neither satisfied nor dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116319158","1.2.3.4.4","19.6","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Dissatisfied or very dissatisfied","Number of persons","Persons","249","thousands","3","v116747369","1.2.3.9.1","53","E","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Female","Dissatisfied or very dissatisfied","Percentage of persons","Percent","239","units ","0","v116747370","1.2.3.9.2","5.2","E","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Dissatisfied or very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116747371","1.2.3.9.3","2.9","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Dissatisfied or very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116747372","1.2.3.9.4","9.2","","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Dissatisfied","Number of persons","Persons","249","thousands","3","v116319159","1.2.3.5.1","","F","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Female","Dissatisfied","Percentage of persons","Percent","239","units ","0","v116319160","1.2.3.5.2","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116319161","1.2.3.5.3","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116319162","1.2.3.5.4","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Very dissatisfied","Number of persons","Persons","249","thousands","3","v116319163","1.2.3.6.1","","F","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Female","Very dissatisfied","Percentage of persons","Percent","239","units ","0","v116319164","1.2.3.6.2","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Very dissatisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116319165","1.2.3.6.3","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Very dissatisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116319166","1.2.3.6.4","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Don't know/refusal/not stated","Number of persons","Persons","249","thousands","3","v116319167","1.2.3.7.1","","F","","","0"
"2016","Canada","2016A000011124","15 to 24 years","Female","Don't know/refusal/not stated","Percentage of persons","Percent","239","units ","0","v116319168","1.2.3.7.2","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Don't know/refusal/not stated","Low 95% confidence interval, percent","Percent","239","units ","0","v116319169","1.2.3.7.3","","F","","","1"
"2016","Canada","2016A000011124","15 to 24 years","Female","Don't know/refusal/not stated","High 95% confidence interval, percent","Percent","239","units ","0","v116319170","1.2.3.7.4","","F","","","1"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Total, job satisfaction","Number of persons","Persons","249","thousands","3","v116747373","1.5.1.1.1","10494","","","","0"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Total, job satisfaction","Percentage of persons","Percent","239","units ","0","v116747374","1.5.1.1.2","100.0","","","","1"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Total, job satisfaction","Low 95% confidence interval, percent","Percent","239","units ","0","v116747375","1.5.1.1.3","100.0","","","","1"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Total, job satisfaction","High 95% confidence interval, percent","Percent","239","units ","0","v116747376","1.5.1.1.4","100.0","","","","1"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Very satisfied or satisfied","Number of persons","Persons","249","thousands","3","v116747377","1.5.1.8.1","8863","","","","0"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Very satisfied or satisfied","Percentage of persons","Percent","239","units ","0","v116747378","1.5.1.8.2","84.5","","","","1"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Very satisfied or satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116747379","1.5.1.8.3","83.1","","","","1"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Very satisfied or satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116747380","1.5.1.8.4","85.7","","","","1"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Very satisfied","Number of persons","Persons","249","thousands","3","v116747381","1.5.1.2.1","3539","","","","0"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Very satisfied","Percentage of persons","Percent","239","units ","0","v116747382","1.5.1.2.2","33.7","","","","1"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Very satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116747383","1.5.1.2.3","32.1","","","","1"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Very satisfied","High 95% confidence interval, percent","Percent","239","units ","0","v116747384","1.5.1.2.4","35.3","","","","1"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Satisfied","Number of persons","Persons","249","thousands","3","v116747385","1.5.1.3.1","5324","","","","0"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Satisfied","Percentage of persons","Percent","239","units ","0","v116747386","1.5.1.3.2","50.7","","","","1"
"2016","Canada","2016A000011124","25 to 54 years","Both sexes","Satisfied","Low 95% confidence interval, percent","Percent","239","units ","0","v116747387","1.5.1.3.3","49.1","","","","1"
